TransactionAmount,TransactionType,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,CustomerOccupation,Location,Channel,TransactionDate,PreviousTransactionDate,Label
545.87,Debit,27,41,1,4860.01,Engineer,Miami,Branch,2023-01-02 16:31:28,2024-11-04 08:09:44,0
21.21,Debit,55,37,1,9575.42,Engineer,Nashville,Online,2023-12-04 16:20:16,2024-11-04 08:07:18,0
423.53,Credit,50,81,1,5453.4,Doctor,Kansas City,Branch,2023-08-10 17:08:52,2024-11-04 08:07:23,1
142.1,Credit,18,109,1,1545.64,Student,San Francisco,Online,2023-06-08 17:08:06,2024-11-04 08:11:56,3
1413.24,Debit,58,199,1,7272.01,Engineer,New York,ATM,2023-11-06 18:59:24,2024-11-04 08:11:26,0
114.15,Debit,19,52,1,1612.4,Student,Atlanta,ATM,2023-02-21 16:47:54,2024-11-04 08:08:38,2
275.98,Credit,72,67,1,6151.05,Retired,Washington,Online,2023-12-15 16:04:20,2024-11-04 08:07:16,1
590.68,Debit,27,23,1,852.2,Student,Washington,Branch,2023-09-25 16:56:21,2024-11-04 08:09:15,2
152.42,Debit,42,176,1,9141.79,Doctor,San Jose,ATM,2023-10-23 16:45:37,2024-11-04 08:12:18,0
395.77,Credit,43,118,1,6425.99,Doctor,El Paso,Branch,2023-02-27 16:24:11,2024-11-04 08:08:17,1
615.16,Debit,26,140,1,214.61,Student,Boston,Online,2023-02-06 16:40:27,2024-11-04 08:06:37,2
207.82,Credit,19,30,1,229.02,Student,Las Vegas,Online,2023-02-28 16:34:45,2024-11-04 08:07:02,3
220.52,Debit,57,152,1,1793.09,Retired,Seattle,ATM,2023-06-07 16:07:22,2024-11-04 08:07:19,0
281.47,Debit,34,142,1,4437.48,Engineer,Philadelphia,ATM,2023-08-18 17:02:15,2024-11-04 08:11:13,0
57.91,Credit,58,97,1,3641.06,Engineer,Sacramento,Branch,2023-11-28 16:45:08,2024-11-04 08:07:03,1
30.48,Credit,32,78,1,11481.85,Doctor,Seattle,Branch,2023-12-04 16:27:11,2024-11-04 08:07:38,1
1152.58,Debit,65,180,1,7567.17,Retired,Austin,Branch,2023-09-13 17:58:16,2024-11-04 08:11:45,0
453.09,Debit,48,97,1,6708.65,Doctor,San Jose,Branch,2023-06-05 16:24:22,2024-11-04 08:08:12,0
424.47,Debit,22,116,1,5491.55,Student,Oklahoma City,Online,2023-02-27 16:05:35,2024-11-04 08:08:43,2
228.4,Debit,67,116,1,9598.43,Doctor,Omaha,ATM,2023-01-05 16:22:12,2024-11-04 08:09:36,0
67.17,Debit,63,48,1,14410.44,Doctor,Seattle,Online,2023-07-03 18:03:48,2024-11-04 08:08:55,0
284.89,Debit,53,115,1,9738.6,Doctor,Atlanta,Online,2023-12-18 17:53:03,2024-11-04 08:06:51,0
118.69,Debit,33,296,1,749.34,Doctor,Omaha,Online,2023-02-13 18:36:21,2024-11-04 08:10:00,0
221.33,Debit,27,276,1,1185.43,Student,Louisville,ATM,2023-10-18 18:17:05,2024-11-04 08:09:51,2
252.31,Credit,26,172,1,1584.6,Student,Seattle,ATM,2023-03-29 16:10:33,2024-11-04 08:12:07,3
58.85,Credit,71,115,1,1789.8,Retired,Milwaukee,Online,2023-05-15 17:15:25,2024-11-04 08:06:34,1
194.68,Debit,32,165,1,14494.18,Doctor,Memphis,Online,2023-04-24 16:32:48,2024-11-04 08:11:54,0
433.53,Debit,38,231,1,6368.32,Doctor,Philadelphia,Branch,2023-10-19 17:06:57,2024-11-04 08:09:08,0
178.26,Debit,59,59,1,1137.13,Retired,Oklahoma City,ATM,2023-10-16 16:55:59,2024-11-04 08:08:51,0
207.65,Debit,34,98,1,5143.8,Engineer,San Francisco,Online,2023-09-11 16:52:21,2024-11-04 08:09:29,0
237.0,Debit,49,115,1,14021.4,Doctor,Tucson,Online,2023-02-10 16:50:10,2024-11-04 08:08:13,0
1169.59,Debit,28,114,1,5946.45,Student,New York,Online,2023-12-25 17:12:21,2024-11-04 08:11:33,2
347.63,Credit,25,272,1,1400.04,Student,Chicago,Online,2023-12-13 16:41:13,2024-11-04 08:08:39,3
517.68,Debit,31,24,1,11305.81,Doctor,Omaha,ATM,2023-04-05 17:52:24,2024-11-04 08:08:06,0
36.25,Debit,52,76,1,193.06,Doctor,Tucson,Branch,2023-11-27 18:28:57,2024-11-04 08:10:09,0
46.53,Debit,42,34,1,4468.12,Engineer,San Francisco,ATM,2023-06-22 17:27:50,2024-11-04 08:07:22,0
207.47,Debit,53,12,1,1688.9,Doctor,Miami,ATM,2023-10-02 18:57:19,2024-11-04 08:07:01,0
199.7,Debit,43,285,1,7574.45,Engineer,Indianapolis,ATM,2023-04-03 18:41:57,2024-11-04 08:08:58,0
307.89,Credit,62,90,1,2637.55,Retired,Nashville,Online,2023-07-10 16:34:43,2024-11-04 08:11:34,1
403.63,Debit,31,167,3,3304.02,Engineer,Las Vegas,Branch,2023-06-08 16:56:16,2024-11-04 08:07:58,0
20.06,Debit,27,144,1,445.21,Student,Memphis,ATM,2023-04-19 16:41:27,2024-11-04 08:10:01,2
236.57,Debit,79,112,1,3488.77,Retired,Sacramento,ATM,2023-09-01 17:51:34,2024-11-04 08:06:31,0
0.32,Debit,39,136,1,7158.58,Engineer,Boston,ATM,2023-08-04 17:44:36,2024-11-04 08:09:57,0
14.28,Debit,23,81,1,1597.51,Student,Phoenix,ATM,2023-09-15 17:03:44,2024-11-04 08:07:23,2
232.35,Credit,33,153,1,4186.25,Engineer,Atlanta,Branch,2023-05-12 16:14:22,2024-11-04 08:08:22,1
317.53,Debit,44,104,1,6237.68,Engineer,Miami,Online,2023-02-24 18:25:34,2024-11-04 08:06:39,0
74.67,Debit,43,283,1,3449.35,Engineer,Indianapolis,ATM,2023-05-15 17:37:32,2024-11-04 08:11:01,0
65.01,Credit,29,67,1,10235.19,Doctor,Austin,Online,2023-10-24 17:28:18,2024-11-04 08:09:26,1
0.45,Debit,34,172,1,8670.23,Engineer,Kansas City,Branch,2023-07-26 17:29:24,2024-11-04 08:10:09,0
364.13,Debit,63,61,1,8198.0,Doctor,Fort Worth,ATM,2023-02-03 16:06:00,2024-11-04 08:10:23,0
340.13,Debit,24,32,3,1149.74,Student,Mesa,Branch,2023-02-06 17:23:52,2024-11-04 08:11:48,2
15.81,Debit,69,11,4,8384.85,Doctor,Oklahoma City,Branch,2023-03-02 18:36:55,2024-11-04 08:12:06,0
222.66,Debit,39,88,1,14466.38,Doctor,Detroit,Online,2023-06-28 16:05:19,2024-11-04 08:10:50,0
638.24,Debit,48,64,1,5695.78,Engineer,Phoenix,Branch,2023-03-09 18:04:32,2024-11-04 08:11:49,0
241.21,Debit,31,108,1,1220.86,Engineer,Omaha,ATM,2023-09-25 16:37:04,2024-11-04 08:09:16,0
171.16,Debit,51,42,1,6126.5,Retired,New York,Online,2023-09-28 16:33:08,2024-11-04 08:11:02,0
1360.67,Debit,29,118,1,2861.65,Engineer,Raleigh,Branch,2023-04-19 16:38:41,2024-11-04 08:06:27,0
37.65,Credit,27,109,1,411.78,Student,San Jose,Online,2023-09-25 17:29:01,2024-11-04 08:11:02,3
25.77,Debit,68,18,1,4331.54,Retired,Memphis,Online,2023-10-02 16:32:31,2024-11-04 08:06:40,0
789.8,Debit,40,94,1,13948.09,Doctor,Jacksonville,ATM,2023-07-10 16:04:39,2024-11-04 08:07:32,0
308.85,Credit,20,33,2,333.19,Student,Los Angeles,Branch,2023-11-29 18:03:46,2024-11-04 08:08:15,3
1454.52,Debit,27,20,1,1189.03,Student,Miami,ATM,2023-09-22 16:13:06,2024-11-04 08:07:18,2
806.97,Debit,25,11,1,102.2,Student,Seattle,Online,2023-03-07 17:48:05,2024-11-04 08:08:53,2
364.81,Debit,25,53,1,1145.23,Student,Charlotte,Online,2023-06-26 17:34:00,2024-11-04 08:07:19,2
490.82,Debit,26,114,1,8704.27,Engineer,Kansas City,ATM,2023-06-01 18:04:35,2024-11-04 08:09:41,0
1021.38,Debit,61,125,1,6223.26,Doctor,Detroit,Branch,2023-01-27 18:59:43,2024-11-04 08:08:46,0
311.28,Debit,49,198,1,135.96,Doctor,Atlanta,Branch,2023-05-22 16:41:12,2024-11-04 08:09:13,0
85.03,Debit,51,48,1,4597.57,Retired,San Diego,ATM,2023-04-10 16:52:51,2024-11-04 08:06:59,0
307.75,Debit,64,63,1,1061.58,Doctor,Detroit,Branch,2023-04-12 17:54:47,2024-11-04 08:10:03,0
333.67,Debit,36,68,1,9238.08,Engineer,Fort Worth,Online,2023-07-06 18:09:06,2024-11-04 08:08:44,0
589.89,Debit,56,213,3,9404.63,Engineer,Jacksonville,Branch,2023-10-20 16:29:44,2024-11-04 08:12:03,0
372.08,Debit,66,63,1,13330.74,Doctor,Houston,Branch,2023-03-06 16:37:23,2024-11-04 08:12:15,0
502.9,Credit,26,141,1,341.24,Student,Fresno,Online,2023-09-18 17:13:32,2024-11-04 08:08:40,3
103.81,Debit,36,34,1,7044.63,Doctor,Oklahoma City,ATM,2023-09-27 16:39:38,2024-11-04 08:11:54,0
69.43,Debit,30,162,1,9281.85,Engineer,Las Vegas,ATM,2023-02-06 17:38:53,2024-11-04 08:08:31,0
110.4,Credit,56,62,1,8639.36,Doctor,San Diego,ATM,2023-09-21 16:52:18,2024-11-04 08:08:33,1
275.65,Credit,28,14,1,4957.57,Engineer,Atlanta,Branch,2023-08-14 16:52:32,2024-11-04 08:08:18,1
336.01,Debit,63,121,4,9938.2,Doctor,Colorado Springs,Online,2023-11-09 18:45:10,2024-11-04 08:08:51,0
251.8,Debit,62,102,1,11796.66,Doctor,Mesa,ATM,2023-04-03 16:14:34,2024-11-04 08:10:15,0
334.07,Debit,59,200,1,7306.79,Engineer,New York,Branch,2023-08-11 17:27:16,2024-11-04 08:10:28,0
52.44,Debit,27,87,1,3157.75,Student,Raleigh,Online,2023-09-06 18:56:24,2024-11-04 08:09:31,2
1030.85,Debit,25,39,1,1941.8,Student,San Diego,ATM,2023-09-04 17:22:24,2024-11-04 08:11:01,2
141.37,Debit,46,77,1,1019.77,Engineer,Denver,Online,2023-07-21 16:54:10,2024-11-04 08:11:41,0
211.7,Credit,50,205,1,12272.78,Doctor,Chicago,Online,2023-11-13 16:58:19,2024-11-04 08:07:08,1
61.4,Debit,41,20,2,7892.87,Engineer,San Jose,Branch,2023-01-30 16:45:11,2024-11-04 08:08:27,0
308.23,Debit,60,23,1,4150.63,Retired,Las Vegas,ATM,2023-04-17 16:12:22,2024-11-04 08:11:35,0
111.41,Debit,21,181,1,1204.11,Student,Chicago,Branch,2023-12-27 17:18:17,2024-11-04 08:10:44,2
675.49,Debit,61,159,1,1893.0,Retired,Charlotte,ATM,2023-03-15 16:16:53,2024-11-04 08:10:47,0
29.72,Debit,26,38,1,1059.62,Student,San Antonio,ATM,2023-07-19 17:16:18,2024-11-04 08:07:50,2
301.73,Debit,67,163,1,990.74,Doctor,Tucson,Online,2023-06-27 16:40:58,2024-11-04 08:07:10,0
294.61,Debit,60,74,1,7375.59,Retired,Omaha,Branch,2023-09-28 18:53:02,2024-11-04 08:07:33,0
106.43,Credit,52,164,1,9403.12,Engineer,Phoenix,ATM,2023-04-17 17:32:12,2024-11-04 08:10:35,1
381.52,Debit,36,79,1,5798.92,Doctor,Seattle,Online,2023-11-20 16:42:12,2024-11-04 08:11:07,0
1142.76,Credit,25,71,1,1498.93,Student,Houston,Online,2023-03-15 17:10:12,2024-11-04 08:10:03,3
5.66,Debit,40,33,1,5434.64,Engineer,Fresno,Branch,2023-12-04 18:43:37,2024-11-04 08:11:43,0
209.09,Debit,48,203,1,9100.81,Doctor,Virginia Beach,ATM,2023-11-07 18:44:46,2024-11-04 08:06:31,0
521.81,Debit,47,34,1,4750.96,Engineer,Virginia Beach,ATM,2023-11-16 17:26:37,2024-11-04 08:07:27,0
588.36,Debit,33,134,1,8434.99,Engineer,Charlotte,Online,2023-01-09 16:08:44,2024-11-04 08:10:22,0
146.67,Debit,20,273,1,1569.75,Student,Albuquerque,Online,2023-10-31 16:05:00,2024-11-04 08:11:06,2
176.52,Credit,73,94,5,7132.08,Retired,San Diego,Online,2023-03-14 17:06:18,2024-11-04 08:08:41,1
57.34,Debit,27,81,1,1100.64,Student,Atlanta,Online,2023-10-23 16:03:49,2024-11-04 08:10:22,2
294.77,Debit,77,101,1,2272.17,Retired,Philadelphia,Online,2023-10-10 17:16:59,2024-11-04 08:10:02,0
881.32,Debit,31,59,1,2287.93,Engineer,El Paso,Online,2023-08-31 17:29:03,2024-11-04 08:06:52,0
162.59,Debit,64,19,1,7104.83,Retired,Indianapolis,Branch,2023-02-22 16:18:32,2024-11-04 08:08:46,0
56.15,Debit,31,77,1,13265.92,Doctor,Nashville,Branch,2023-12-28 18:53:29,2024-11-04 08:09:03,0
524.55,Debit,39,175,1,8292.75,Doctor,El Paso,ATM,2023-09-19 16:32:00,2024-11-04 08:07:00,0
535.4,Debit,23,110,1,651.84,Student,San Diego,Branch,2023-05-12 18:38:11,2024-11-04 08:08:50,2
56.84,Debit,45,185,1,7977.78,Engineer,Raleigh,ATM,2023-08-14 17:29:30,2024-11-04 08:09:53,0
135.94,Debit,71,258,1,4710.21,Retired,Houston,Branch,2023-01-18 16:48:32,2024-11-04 08:10:02,0
47.1,Credit,42,178,1,6308.07,Doctor,Washington,Branch,2023-07-03 17:26:49,2024-11-04 08:09:40,1
124.05,Credit,61,220,1,7009.54,Doctor,Albuquerque,Branch,2023-10-25 16:50:02,2024-11-04 08:12:09,1
802.89,Debit,19,175,1,1973.63,Student,Chicago,ATM,2023-08-28 18:32:00,2024-11-04 08:11:17,2
193.16,Debit,64,109,1,2304.56,Retired,Charlotte,ATM,2023-04-06 16:41:31,2024-11-04 08:07:13,0
541.52,Credit,48,161,1,6087.24,Engineer,Indianapolis,Branch,2023-06-28 17:47:15,2024-11-04 08:08:36,1
20.17,Debit,77,86,1,3869.37,Retired,San Antonio,ATM,2023-01-02 16:45:05,2024-11-04 08:08:39,0
35.98,Credit,40,133,1,11147.34,Doctor,Nashville,Branch,2023-08-17 16:14:47,2024-11-04 08:06:59,1
273.24,Debit,51,173,1,2202.21,Retired,Fresno,Branch,2023-12-12 16:56:18,2024-11-04 08:10:05,0
663.45,Debit,67,147,1,5897.29,Retired,Albuquerque,ATM,2023-12-12 17:20:46,2024-11-04 08:11:40,0
343.86,Debit,57,70,1,3278.65,Engineer,Charlotte,Branch,2023-02-13 16:44:51,2024-11-04 08:09:48,0
69.38,Debit,69,280,2,12072.11,Doctor,Detroit,Branch,2023-01-11 16:09:36,2024-11-04 08:11:12,0
75.43,Debit,77,266,1,1441.86,Retired,Fresno,ATM,2023-08-14 16:01:57,2024-11-04 08:11:19,0
414.64,Debit,32,74,1,7253.22,Doctor,Mesa,Branch,2023-04-03 16:27:24,2024-11-04 08:09:17,0
86.79,Debit,33,166,1,8795.37,Doctor,Fort Worth,Branch,2023-01-23 16:31:30,2024-11-04 08:07:48,0
1105.88,Debit,34,36,1,2636.32,Engineer,Omaha,ATM,2023-03-06 17:37:32,2024-11-04 08:11:22,0
14.1,Debit,45,73,1,6949.21,Engineer,Louisville,Branch,2023-12-25 17:13:46,2024-11-04 08:08:16,0
63.33,Credit,23,124,1,792.33,Student,Louisville,Branch,2023-12-26 17:10:01,2024-11-04 08:12:02,3
606.27,Debit,29,42,1,9668.78,Doctor,Louisville,Branch,2023-06-22 17:05:42,2024-11-04 08:09:33,0
4.47,Debit,27,132,1,1381.75,Student,Baltimore,Branch,2023-08-14 16:20:49,2024-11-04 08:10:24,2
289.01,Debit,66,96,1,4226.26,Retired,Miami,Online,2023-08-28 16:41:21,2024-11-04 08:08:12,0
338.69,Debit,18,169,1,1137.89,Student,Virginia Beach,Branch,2023-10-23 18:46:51,2024-11-04 08:06:32,2
97.73,Debit,69,156,1,7885.21,Doctor,Sacramento,Branch,2023-05-29 17:55:23,2024-11-04 08:08:27,0
1021.16,Debit,20,104,1,9427.06,Student,Albuquerque,ATM,2023-10-16 17:32:16,2024-11-04 08:07:50,2
27.61,Credit,54,26,1,3679.64,Retired,Fort Worth,ATM,2023-03-10 16:28:07,2024-11-04 08:09:16,1
284.17,Debit,51,189,1,3479.56,Retired,Memphis,ATM,2023-05-24 16:02:39,2024-11-04 08:08:05,0
76.21,Debit,22,69,1,664.93,Student,Los Angeles,Branch,2023-01-10 16:41:42,2024-11-04 08:10:44,2
334.79,Credit,69,292,1,624.09,Doctor,Denver,Branch,2023-11-20 17:51:05,2024-11-04 08:08:26,1
584.51,Debit,74,76,1,3254.56,Retired,Denver,ATM,2023-08-25 17:47:07,2024-11-04 08:08:49,0
432.18,Debit,18,162,1,678.83,Student,Las Vegas,Branch,2023-05-19 16:31:11,2024-11-04 08:08:30,2
134.55,Debit,59,165,1,14852.42,Doctor,San Jose,Online,2023-10-09 16:44:50,2024-11-04 08:08:25,0
61.66,Debit,26,86,1,5705.4,Student,Sacramento,ATM,2023-02-10 16:34:00,2024-11-04 08:06:48,2
12.35,Debit,25,22,1,1846.85,Student,Fresno,Branch,2023-02-06 18:39:50,2024-11-04 08:11:12,2
213.25,Debit,25,63,1,677.79,Student,San Francisco,Branch,2023-02-23 17:30:07,2024-11-04 08:08:03,2
34.93,Debit,31,72,1,2810.37,Engineer,Columbus,Branch,2023-10-16 16:11:52,2024-11-04 08:11:12,0
959.48,Debit,67,36,1,10631.43,Doctor,Miami,Branch,2023-01-10 16:28:02,2024-11-04 08:07:57,0
335.68,Debit,24,142,1,1188.95,Student,Tucson,Online,2023-11-06 17:20:40,2024-11-04 08:11:20,2
423.96,Debit,43,75,1,8374.38,Doctor,San Diego,ATM,2023-01-30 18:50:14,2024-11-04 08:08:41,0
361.38,Credit,72,71,3,4972.92,Retired,Milwaukee,Online,2023-03-02 17:02:57,2024-11-04 08:12:17,1
220.82,Debit,42,31,1,4298.13,Engineer,Louisville,Branch,2023-12-29 16:30:53,2024-11-04 08:08:24,0
717.36,Credit,22,138,1,514.88,Student,San Diego,Online,2023-01-02 17:00:33,2024-11-04 08:09:39,3
406.12,Debit,42,106,1,10501.53,Doctor,Houston,ATM,2023-08-03 17:32:39,2024-11-04 08:11:29,0
427.83,Debit,47,29,1,3293.06,Engineer,Phoenix,ATM,2023-05-10 17:02:51,2024-11-04 08:09:49,0
416.62,Credit,26,67,1,9700.9,Student,Baltimore,Online,2023-03-06 17:26:59,2024-11-04 08:11:23,3
21.9,Debit,28,30,1,1052.27,Student,Phoenix,ATM,2023-04-10 17:04:28,2024-11-04 08:11:15,2
717.74,Credit,42,168,1,8375.16,Engineer,Sacramento,Online,2023-12-08 16:51:28,2024-11-04 08:10:43,1
393.68,Debit,55,141,1,10135.88,Doctor,San Diego,ATM,2023-09-18 16:40:55,2024-11-04 08:07:00,0
281.91,Debit,25,269,1,225.53,Student,Denver,Branch,2023-01-12 17:10:03,2024-11-04 08:07:24,2
239.85,Debit,70,50,1,1477.63,Retired,Tucson,ATM,2023-01-26 16:17:52,2024-11-04 08:07:51,0
237.84,Debit,26,16,1,8932.39,Student,Nashville,Branch,2023-09-22 17:40:23,2024-11-04 08:09:29,2
459.29,Credit,64,109,1,1006.12,Retired,Kansas City,Online,2023-01-26 18:07:00,2024-11-04 08:11:08,1
196.49,Debit,41,65,1,7516.56,Engineer,Oklahoma City,Branch,2023-12-22 17:31:59,2024-11-04 08:09:30,0
21.23,Debit,23,103,4,319.18,Student,Virginia Beach,ATM,2023-09-11 16:35:15,2024-11-04 08:09:59,2
95.23,Debit,20,60,3,966.88,Student,Denver,Online,2023-10-16 18:47:17,2024-11-04 08:11:38,2
344.87,Debit,58,25,1,7447.44,Retired,Houston,Branch,2023-08-28 17:59:32,2024-11-04 08:11:21,0
129.62,Credit,23,124,1,620.28,Student,San Jose,ATM,2023-07-06 16:47:00,2024-11-04 08:06:51,3
16.53,Debit,21,220,1,707.95,Student,Houston,ATM,2023-07-24 17:07:27,2024-11-04 08:08:29,2
277.02,Credit,46,227,1,8586.38,Doctor,Denver,ATM,2023-11-13 16:16:48,2024-11-04 08:09:56,1
13.02,Debit,51,42,1,6076.45,Doctor,Charlotte,Branch,2023-06-14 16:24:08,2024-11-04 08:11:43,0
199.02,Debit,22,185,1,793.63,Student,Memphis,ATM,2023-01-30 17:36:54,2024-11-04 08:08:22,2
684.5,Debit,29,76,1,6258.63,Doctor,Fort Worth,Branch,2023-07-31 18:52:14,2024-11-04 08:10:14,0
1173.74,Credit,61,61,1,10456.24,Doctor,Virginia Beach,Online,2023-09-25 16:44:52,2024-11-04 08:07:31,1
45.92,Debit,26,23,1,544.56,Student,Nashville,ATM,2023-06-19 17:25:35,2024-11-04 08:06:32,2
761.73,Debit,19,27,1,151.28,Student,Columbus,ATM,2023-09-11 17:15:04,2024-11-04 08:09:23,2
331.38,Debit,42,122,1,844.55,Engineer,Miami,ATM,2023-05-30 17:13:38,2024-11-04 08:08:38,0
602.8,Debit,60,173,1,7417.69,Retired,Baltimore,Branch,2023-03-20 17:25:15,2024-11-04 08:10:57,0
64.12,Credit,57,222,1,1029.09,Doctor,Indianapolis,Branch,2023-08-10 17:12:55,2024-11-04 08:09:39,1
57.38,Debit,28,86,1,899.52,Student,Kansas City,Online,2023-02-13 18:27:34,2024-11-04 08:08:31,2
94.64,Credit,28,144,1,586.76,Student,New York,ATM,2023-05-15 18:30:55,2024-11-04 08:08:50,3
155.56,Credit,19,64,1,129.79,Student,Austin,Branch,2023-04-24 16:07:53,2024-11-04 08:07:46,3
301.39,Credit,47,104,1,10548.58,Doctor,Denver,Online,2023-07-04 16:21:12,2024-11-04 08:07:22,1
136.31,Debit,74,65,1,4384.95,Retired,Nashville,Online,2023-10-30 16:38:14,2024-11-04 08:08:41,0
4.39,Debit,26,63,1,1429.61,Student,Philadelphia,ATM,2023-06-12 16:03:42,2024-11-04 08:11:48,2
429.25,Debit,29,107,1,5019.68,Engineer,Seattle,Online,2023-06-12 16:26:36,2024-11-04 08:08:36,0
138.54,Credit,60,93,1,8274.77,Engineer,Austin,Branch,2023-01-03 17:56:37,2024-11-04 08:09:05,1
33.03,Debit,21,28,1,935.88,Student,Washington,Branch,2023-08-10 16:58:10,2024-11-04 08:09:57,2
76.39,Debit,30,80,1,11584.32,Doctor,Sacramento,Online,2023-02-27 16:28:23,2024-11-04 08:10:59,0
25.32,Debit,19,25,1,1642.34,Student,Oklahoma City,ATM,2023-03-07 17:49:13,2024-11-04 08:09:29,2
330.91,Debit,36,28,1,6481.35,Engineer,Kansas City,ATM,2023-03-06 17:25:20,2024-11-04 08:11:10,0
153.55,Debit,37,16,1,5619.91,Doctor,Denver,Online,2023-11-08 17:53:52,2024-11-04 08:07:38,0
217.61,Debit,27,120,1,1661.1,Student,Omaha,Online,2023-02-28 17:34:08,2024-11-04 08:11:11,2
131.69,Credit,53,59,1,2958.43,Engineer,Denver,Branch,2023-10-16 16:22:32,2024-11-04 08:07:03,1
953.17,Debit,60,84,1,3506.11,Retired,Raleigh,Online,2023-10-12 17:39:08,2024-11-04 08:08:48,0
68.49,Debit,67,49,1,6683.31,Retired,Nashville,Online,2023-10-25 17:37:30,2024-11-04 08:10:51,0
1493.0,Debit,69,151,1,1619.16,Retired,Colorado Springs,ATM,2023-06-07 17:05:41,2024-11-04 08:07:07,0
470.62,Debit,57,127,1,12470.62,Doctor,Tucson,Branch,2023-02-27 17:52:43,2024-11-04 08:06:42,0
385.35,Debit,38,269,1,5184.13,Doctor,Miami,Branch,2023-10-03 17:14:49,2024-11-04 08:12:12,0
74.72,Debit,26,132,1,165.75,Student,Phoenix,Online,2023-07-25 18:58:19,2024-11-04 08:10:19,2
352.03,Credit,27,219,1,4846.68,Student,Phoenix,Online,2023-06-08 16:49:20,2024-11-04 08:11:14,3
275.87,Debit,25,112,1,1697.58,Student,Seattle,ATM,2023-08-28 18:27:59,2024-11-04 08:07:09,2
90.94,Credit,63,56,1,3896.08,Retired,Colorado Springs,ATM,2023-11-24 17:55:11,2024-11-04 08:12:21,1
206.25,Debit,74,56,1,3651.07,Retired,Baltimore,ATM,2023-10-03 16:22:49,2024-11-04 08:07:59,0
116.76,Debit,51,212,1,4480.43,Engineer,Philadelphia,ATM,2023-01-16 16:55:13,2024-11-04 08:07:09,0
91.5,Debit,47,77,1,667.66,Doctor,Omaha,ATM,2023-03-27 16:26:42,2024-11-04 08:07:56,0
489.31,Debit,43,36,1,5595.22,Engineer,Louisville,Branch,2023-04-03 16:34:10,2024-11-04 08:12:22,0
1664.33,Debit,18,65,1,1588.31,Student,San Antonio,Branch,2023-09-25 17:11:19,2024-11-04 08:07:07,2
414.49,Credit,58,108,1,12709.58,Doctor,Phoenix,Online,2023-02-13 16:03:33,2024-11-04 08:09:08,1
315.13,Debit,30,143,1,6570.94,Engineer,Omaha,Branch,2023-12-05 16:04:34,2024-11-04 08:07:21,0
28.38,Debit,45,260,1,8892.62,Doctor,Tucson,Branch,2023-10-03 16:39:18,2024-11-04 08:09:52,0
456.05,Debit,68,20,1,11729.51,Doctor,Detroit,Branch,2023-03-17 17:03:03,2024-11-04 08:10:37,0
277.22,Debit,35,41,1,12104.51,Doctor,Kansas City,Branch,2023-08-17 17:10:25,2024-11-04 08:07:27,0
54.84,Debit,52,124,1,3495.51,Retired,Kansas City,Online,2023-05-08 16:48:31,2024-11-04 08:11:44,0
29.92,Credit,68,63,1,7855.01,Doctor,Denver,Online,2024-01-01 16:25:13,2024-11-04 08:10:15,1
133.06,Debit,35,143,1,8843.44,Engineer,Las Vegas,Online,2023-02-03 17:00:39,2024-11-04 08:09:53,0
332.06,Debit,29,221,4,11826.52,Doctor,Seattle,ATM,2023-06-21 16:38:54,2024-11-04 08:06:23,0
14.34,Credit,67,24,1,7932.51,Retired,Memphis,Online,2023-10-17 17:51:19,2024-11-04 08:07:06,1
468.32,Debit,69,152,1,4710.04,Retired,Fresno,Online,2023-06-08 16:20:29,2024-11-04 08:06:47,0
582.17,Debit,57,135,1,7310.83,Engineer,Tucson,Branch,2023-12-07 16:02:47,2024-11-04 08:08:05,0
245.62,Debit,23,127,1,1879.82,Student,San Antonio,Branch,2023-12-15 17:01:58,2024-11-04 08:08:30,2
981.9,Credit,43,112,1,9018.33,Doctor,Baltimore,Online,2023-11-28 16:17:46,2024-11-04 08:06:53,1
83.6,Debit,47,192,1,13899.24,Doctor,San Jose,ATM,2023-12-29 18:29:23,2024-11-04 08:09:19,0
331.22,Credit,61,161,1,12613.25,Doctor,Oklahoma City,Branch,2023-05-25 16:27:17,2024-11-04 08:12:21,1
57.49,Credit,24,177,1,765.15,Student,Detroit,Online,2023-11-16 18:09:35,2024-11-04 08:11:34,3
85.58,Debit,55,60,1,7794.84,Engineer,Fort Worth,ATM,2023-11-23 17:17:59,2024-11-04 08:07:49,0
157.56,Debit,43,159,1,7541.16,Doctor,Indianapolis,Branch,2023-04-11 17:06:47,2024-11-04 08:07:45,0
230.3,Debit,46,24,1,8356.88,Engineer,Colorado Springs,Online,2023-02-24 16:57:24,2024-11-04 08:08:21,0
305.92,Debit,72,88,1,1445.47,Retired,El Paso,ATM,2023-12-06 16:42:18,2024-11-04 08:08:28,0
942.7,Debit,35,29,1,5141.32,Engineer,Boston,Online,2023-11-06 16:24:45,2024-11-04 08:11:10,0
116.33,Debit,27,144,1,1696.15,Student,Fresno,Branch,2023-02-17 16:37:06,2024-11-04 08:08:42,2
537.71,Credit,19,175,1,1806.08,Student,Mesa,Online,2023-04-04 16:07:04,2024-11-04 08:07:22,3
538.17,Credit,27,252,1,5908.04,Engineer,Washington,Branch,2023-09-26 17:27:17,2024-11-04 08:10:25,1
219.44,Debit,42,23,1,4207.27,Engineer,Washington,Online,2023-07-20 18:13:07,2024-11-04 08:09:38,0
